coef 1,-24.7x/-24.7 = -1148.62/-24.7
coef 1,-24.7x+1151.02 = 2.4
coef 1,-24.7x+1151.02-1151.02 = 2.4-1151.02
coef 1,-24.84 = -510.66x
coef 1,24.8y-7y = -39
coef 1,24.9 = -88.06y
coef 1,24.96 = (X+50)*0.13
coef 1,24.96 = 0.13(X+50)
coef 1,24.96 = 0.13(X+50)
coef 1,24.96 = 0.13X+6.5
coef 1,24.96 = X*0.13+6.5
coef 1,24.9y = -11+28.5
coef 1,24.9y = 17.5
coef 1,24.9y/24.9 = 17.5/24.9
coef 1,24.9y-28.5 = -0.44176707/0.04016064
coef 1,24.9y-28.5 = -11
coef 1,24.9y-28.5+28.5 = -11+28.5
coef 1,-24/10.9 = 10.9y/10.9
coef 1,24/-11.4 = -11.4x/-11.4
coef 1,24/-11.4 = x
coef 1,-24/21 = 21y/21
coef 1,24/-25.5 = -25.5x/-25.5
coef 1,24/26.5 = 26.5y/26.5
coef 1,-24/3 = 3x/3
coef 1,-24/30 = 30x/30
coef 1,24/35 = 35x/35
coef 1,-24/38 = 38y/38
coef 1,24/-4 = -4x/-4
coef 1,-24/43 = 43x/43
coef 1,-24/5 = -(-20Y-46)/20
coef 1,-24/5*20 = -(-20Y-46)/20*20
coef 1,-24/-65 = -65x/-65
coef 1,-24/-67 = -67x/-67
coef 1,-24/7.4 = 7.4x/7.4
coef 1,24/8 = 8x/8
coef 1,24/94 = 94x/94
coef 1,-24/x = -65
coef 1,-24/x*x = -65x
coef 1,-24/x+1 = -64
coef 1,-24/x+1-1 = -64-1
coef 1,-24+(-360) = x
coef 1,24+(-54) = x
coef 1,24+1 = -3x-1+1
coef 1,-24+1 = 4y-1+1
coef 1,24+10 = -8x-10+10
coef 1,24+1540 = y
coef 1,-24+2 = 6y-2+2
coef 1,24+35*44 = y
coef 1,24+42 = 46x-42+20x+42
coef 1,24+44 = 5y
coef 1,24+44 = 5y-44+44
coef 1,24+6 = 8y-6+6
coef 1,24+6*-9 = x
coef 1,-24+8*-45 = x
coef 1,2-40 = -10y+40-40
coef 1,2-40 = -12y+40-40
coef 1,240 = -208x-10x
coef 1,240 = -218x
coef 1,240 = -40X+400
coef 1,240 = -40X+400
coef 1,-2-40 = -x+42x+40-40
coef 1,240/-218 = -218x/-218
coef 1,2400+1/5*P = 4000
coef 1,2400+1/5*P = 4000
coef 1,2400+P/5 = 4000
coef 1,-2401 = 21x+45
coef 1,-2402 = 1959x
coef 1,240x+1344-12x = -23
coef 1,-240y-126+42y = -20
coef 1,-24-1 = -8X
coef 1,-24-1 = -8X+1-1
coef 1,-24-10 = y
coef 1,24-10.2y-y = -10.9
coef 1,2410+40r = 3050
coef 1,24101904.949 = -4652.05y
coef 1,24101904.949/-4652.05 = -4652.05y/-4652.05
coef 1,24-11.2y = -10.9
coef 1,24-11.2y-24 = -10.9-24
coef 1,24-14 = 14-38y-14
coef 1,-24-15 = -19x+x+15-15
coef 1,2416.85 = 35.9x
coef 1,2416.85/35.9 = 35.9x/35.9
coef 1,-242 = 8545+6394y
coef 1,242.5y+2458.73 = -8559.45-848.82y
coef 1,2420+6267x = 5477
coef 1,2420+6267x-2420 = 5477-2420
coef 1,24-23 = 31x+23-x-23
coef 1,24-24 = -31y+24-24
coef 1,-24-27x-x = -17
coef 1,24-28 = 40y
coef 1,24-28 = 40y+28-28
coef 1,-2428.058 = 30.34y
coef 1,-2428.058/30.34 = 30.34y/30.34
coef 1,-242-8545 = 8545+6394y-8545
coef 1,-24-28x = -17
coef 1,-24-28x+24 = -17+24
coef 1,242y+(-363)-20y = 21
coef 1,242y+11*-33-20y = 21
coef 1,243 = 1.8B
coef 1,243 = 1.8X
coef 1,-243 = -327y
coef 1,-243/-327 = -327y/-327
coef 1,24-35 = -16y+0
coef 1,24-35 = -16y+35-35
coef 1,-2446 = 21x
coef 1,-2446.51 = -4387.17(y-7338.59)
coef 1,-2446.51 = -4387.17y+32195641.8903
coef 1,-2446.51-32195641.8903 = -4387.17y+32195641.8903-32195641.8903
coef 1,-2-45 = -42x+45-45
coef 1,-2450 = (33y+5)*-50/-50
coef 1,-2450 = (33y+5)/-50*-50
coef 1,-24500A = -395000
coef 1,-24500A = -695000
coef 1,-24500A+695000 = 0
coef 1,-24500A+695000 = 300000
coef 1,-24500T = -395000
coef 1,-24500T = -695000
coef 1,-24500T+695000 = 0
coef 1,-24500T+695000 = 300000
coef 1,-24500w = 0
coef 1,-24500W = -395000
coef 1,-24500W = -695000
coef 1,-24500W+695000 = 0
coef 1,-24500W+695000 = 300000
coef 1,-24500w+695000 = 695000
coef 1,-24500X = -395000
coef 1,-24500X = -395000
coef 1,-24500X = -695000
coef 1,-24500X = -695000
coef 1,-24500X+695000 = 0
coef 1,-24500X+695000 = 0
coef 1,-24500X+695000 = 300000
coef 1,-24500X+695000 = 300000
coef 1,2456 = 5905-7016x
coef 1,2456(23+C) = 368400
coef 1,2456(23+C) = 85960
coef 1,2456(A+23) = 368400
coef 1,2456(A+23) = 368400
coef 1,2456(A+23) = 368400
coef 1,2456(A+23) = 85960
coef 1,2456(A+23) = 85960
coef 1,2456(A+23) = 85960
coef 1,2456(B+23) = 368400
coef 1,2456(B+23) = 85960
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 368400
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(C+23) = 85960
coef 1,2456(c+2300) = 85960
coef 1,2456(c-23) = 85960
coef 1,2456(c-23) = 85960
coef 1,2456(D+23) = 368400
coef 1,2456(D+23) = 85960
coef 1,2456(F+23) = 368400
coef 1,2456(F+23) = 85960
coef 1,2456(H+23) = 368400
coef 1,2456(H+23) = 368400
coef 1,2456(H+23) = 85960
coef 1,2456(H+23) = 85960
coef 1,2456(h+23) = 8596000
coef 1,2456(K+23) = 368400
coef 1,2456(K+23) = 85960
coef 1,2456(L+23) = 368400
coef 1,2456(L+23) = 85960
coef 1,2456(N+23) = 368400
coef 1,2456(N+23) = 85960
coef 1,2456(R+23) = 368400
coef 1,2456(R+23) = 368400
coef 1,2456(R+23) = 85960
coef 1,2456(R+23) = 85960
coef 1,2456(T+23) = 368400
coef 1,2456(T+23) = 85960
coef 1,2456(X+23) = 368400
coef 1,2456(X+23) = 368400
coef 1,2456(X+23) = 368400
coef 1,2456(X+23) = 368400
coef 1,2456(X+23) = 368400
coef 1,2456(X+23) = 368400
coef 1,2456(X+23) = 85960
coef 1,2456(X+23) = 85960
coef 1,2456(X+23) = 85960
coef 1,2456(X+23) = 85960
coef 1,2456(X+23) = 85960
coef 1,2456-5905 = 5905-7016x-5905
coef 1,24569(C+23) = 368400
coef 1,24569(C+23) = 85960
coef 1,24569C = -196687
coef 1,24569C = -479127
coef 1,24569C+565087 = 368400
coef 1,24569C+565087 = 85960
coef 1,2456A = 29472
coef 1,2456A = 29472
coef 1,2456A = 29472
coef 1,2456A = 311912
coef 1,2456A = 311912
coef 1,2456A = 311912
coef 1,2456A+56488 = 368400
coef 1,2456A+56488 = 368400
coef 1,2456A+56488 = 368400
coef 1,2456A+56488 = 85960
coef 1,2456A+56488 = 85960
coef 1,2456A+56488 = 85960
coef 1,2456B = 29472
coef 1,2456B = 311912
coef 1,2456B+56488 = 368400
coef 1,2456B+56488 = 85960
coef 1,2456c = 142448
coef 1,2456c = 142448
coef 1,2456C = 29472
coef 1,2456C = 29472
coef 1,2456C = 29472
coef 1,2456C = 29472
coef 1,2456C = 29472
coef 1,2456C = 29472
coef 1,2456C = 29472
coef 1,2456C = 311912
coef 1,2456C = 311912
coef 1,2456C = 311912
coef 1,2456C = 311912
coef 1,2456C = 311912
coef 1,2456C = 311912
coef 1,2456c = 85937
coef 1,2456c+23 = 85960
coef 1,2456C+56488 = 368400
coef 1,2456C+56488 = 368400
coef 1,2456C+56488 = 368400
coef 1,2456C+56488 = 368400
coef 1,2456C+56488 = 368400
coef 1,2456C+56488 = 85960
coef 1,2456C+56488 = 85960
coef 1,2456C+56488 = 85960
coef 1,2456C+56488 = 85960
coef 1,2456C+56488 = 85960
coef 1,2456C+56488 = 85960
coef 1,2456c-56488 = 85960
coef 1,2456c-56488 = 85960
coef 1,2456D = 29472
coef 1,2456D = 311912
coef 1,2456D+56488 = 368400
coef 1,2456D+56488 = 85960
coef 1,2456K = 29472
coef 1,2456K = 311912
coef 1,2456K+56488 = 368400
coef 1,2456K+56488 = 85960
coef 1,2456R = 29472
coef 1,2456R = 311912
coef 1,2456R+56488 = 368400
coef 1,2456R+56488 = 85960
coef 1,2456X = 29472
coef 1,2456X = 29472
coef 1,2456X = 29472
coef 1,2456X = 29472
coef 1,2456X = 29472
coef 1,2456X = 29472
coef 1,2456X = 311912
coef 1,2456X = 311912
coef 1,2456X = 311912
coef 1,2456X = 311912
coef 1,2456X = 311912
coef 1,2456X = 311912
coef 1,2456X+56488 = 368400
coef 1,2456X+56488 = 368400
coef 1,2456X+56488 = 368400
coef 1,2456X+56488 = 368400
coef 1,2456X+56488 = 368400
coef 1,2456X+56488 = 85960
coef 1,2456X+56488 = 85960
coef 1,2456X+56488 = 85960
coef 1,2456X+56488 = 85960
coef 1,2456X+56488 = 85960
coef 1,-246 = 181x
coef 1,246 = -6x
coef 1,-246/181 = 181x/181
coef 1,246/-6 = -6x/-6
coef 1,247 = 0.4*498+b
coef 1,247 = 199.2+b
coef 1,-247 = 424x
coef 1,-247/424 = 424x/424
coef 1,-2470 = -3443y+5419
coef 1,2475 = 75(X+9)
coef 1,2475 = 75(X+9)
coef 1,2475 = 75X+675
coef 1,-247500+45000o = -112500
coef 1,24788372.6125 = 4915.43y
coef 1,-248 = 27x+5
coef 1,-24815.92478571 = -174254.7533y
coef 1,-248-38/y = 511
coef 1,2487.1614 = 43.51x
coef 1,2487.1614/43.51 = 43.51x/43.51
coef 1,-249 = -165X
coef 1,-249 = -713x
coef 1,-24-9 = -7y+9-9
coef 1,-249.21x = 520.92x+7123.26
coef 1,-249.21x-5983.33 = 520.92x+1139.93
coef 1,-249/-165 = -165X/-165
coef 1,-24-97 = 18y
coef 1,-24-97 = 18y+97-97
coef 1,24A = 2856
coef 1,24A = 932
coef 1,24C = 2856
coef 1,24C = 932
coef 1,24C+68 = 1000
coef 1,24C+68 = 2924
coef 1,-24x = -1
coef 1,24X = 1013
coef 1,-24x = 12-13
coef 1,24x = 150
coef 1,24x = 18-(-34)
coef 1,-24x = 22
coef 1,24X = 2856
coef 1,24x = -3
coef 1,-24X = -42-30
coef 1,24x = 52
coef 1,-24x = -59
coef 1,-24X = -72
coef 1,-24x = 8
coef 1,24X = 932
coef 1,-24x/-24 = -1/-24
coef 1,24X/24 = 1013/24
coef 1,-24x/-24 = 22/-24
coef 1,24x/24 = -3/24
coef 1,24x/24 = 52/24
coef 1,-24x/-24 = -59/-24
coef 1,-24X/-24 = -72/-24
coef 1,-24x/-24 = 8/-24
coef 1,-24x+13 = 12
coef 1,-24x+13-13 = 12-13
coef 1,24x+3 = 0
coef 1,-24X+30 = -42
coef 1,-24X+30-30 = -42-30
coef 1,24x+3-3 = 0-3
coef 1,24x+37 = -588
coef 1,24X+68 = 1000
coef 1,24X+68 = 2924
coef 1,-24x-16 = 6
coef 1,-24x-16+16 = 6+16
coef 1,24X-33 = 980
coef 1,24X-33-(-33) = 980-(-33)
coef 1,24x-9 = 141
coef 1,2-4y = 0
coef 1,24y = -25
coef 1,24y = -26
coef 1,24y = 34
coef 1,2-4y = -5
coef 1,24y = 6
coef 1,24y/24 = 17/12
coef 1,24y/24 = -25/24
coef 1,24y/24 = -26/24
coef 1,24y/24 = 34/24
coef 1,24y/24 = 6/24
coef 1,-24y+12y = -16
coef 1,24y+17 = -8
coef 1,24y+17-17 = -8-17
coef 1,24y+25 = 31
coef 1,24y+25-25 = 31-25
coef 1,24y+27+7y = 5
coef 1,24y+27+7y-27 = 5-27
coef 1,-24y+2y = 41
coef 1,-24y+36-12y = -37
coef 1,24y+4*7-4y = -8
coef 1,24y+54+9y = 10
coef 1,24y+56+10y = 2
coef 1,-24y+6-35y = -46
coef 1,24y+70 = 9
coef 1,24y+7y = -22
coef 1,-24y-12-5y = 8
coef 1,-24y-12-5y+12 = 8+12
coef 1,-24y-16-y = 4
coef 1,24y-3 = -280
coef 1,-24y-36+2y = 5
coef 1,-24y-36+2y+36 = 5+36
coef 1,24y-49y = -59
coef 1,24y-49y+25 = -34
coef 1,24y-49y+25-25 = -34-25
coef 1,-24y-5y = 20
coef 1,-24y-y-16 = 4
coef 1,-24y-y-16+16 = 4+16
coef 1,25 = (2.5)(-5)+b
coef 1,25 = (2.5)(-5)+b
coef 1,-25 = (-2x+5)/41
coef 1,-25 = (39x+6)/-31
coef 1,-25 = (-50x+49)/-10
coef 1,-25 = (x/5-2)*5
coef 1,25 = 0.25L+3.5
coef 1,-25 = -0.4X
coef 1,25 = -1/100*X+60
coef 1,25 = -1/100*X+60
coef 1,25 = 10.4y
coef 1,25 = 109y
coef 1,25 = 11.1y+4y
coef 1,25 = 11.4y-y
coef 1,-25 = -110y-990-25y
coef 1,25 = -12.5+b
coef 1,25 = -12.5+b
coef 1,-25 = -135y-990
coef 1,-25 = -14(-27x+35)+39x
coef 1,25 = 15.1y
coef 1,25 = -15y
coef 1,25 = 16.5x
coef 1,-25 = 18.2x
coef 1,25 = -18y
coef 1,25 = -1X/100+60
coef 1,25 = 2.5M
coef 1,25 = 2.5M
coef 1,25 = 2.5X
coef 1,-25 = -210x+98-35x
coef 1,-25 = -22(5y+45)-25y
coef 1,-25 = -22.7y-y
coef 1,25 = 23(19y+6)-40y
coef 1,-25 = -23.7Y
coef 1,25 = -26y
coef 1,-25 = -27x
coef 1,-25 = -2X/5
coef 1,25 = 3.5+0.25X
coef 1,-25 = 3.7y
coef 1,25 = 31(30y-16)+7y
coef 1,-25 = 378x-490+39x
coef 1,25 = 397y+138
coef 1,25 = -3x
coef 1,2-5 = -3y+5-5
coef 1,25 = -40(22y+6)+23y
coef 1,25 = -40x-10x-48+48
coef 1,-25 = 417x-490
coef 1,25 = 437y+138-40y
coef 1,25 = 48y
coef 1,2-5 = -4x-x+5-5
coef 1,25 = 4y
coef 1,-2-5 = 5+(x/-3)-5
coef 1,2-5 = 5+9y-5
coef 1,2-5 = 5+x-5
coef 1,-2-5 = 5+x-5
coef 1,-2-5 = 5+x-5
coef 1,2-5 = 5+y-5
coef 1,2-5 = 5+y-5
coef 1,-25 = 50-32y-y
coef 1,-25 = 50-33y
coef 1,25 = -50x
coef 1,25 = -58y
coef 1,-25 = 5x
coef 1,25 = 6x+28
coef 1,-25 = 7(-30x+14)-35x
coef 1,25 = -7.87+0.23T
coef 1,-25 = -7x
coef 1,25 = 7x-x+28
coef 1,-25 = 7y
coef 1,25 = -7y-24-y
coef 1,25 = -880y-240+23y
coef 1,-25 = -8X
coef 1,25 = -8y
coef 1,25 = 930y-496+7y
coef 1,25 = 937y-496
coef 1,25 = 9y
coef 1,25 = 9y-35y
coef 1,-25 = 9y-4
coef 1,-2-5 = x/-3
coef 1,-25 = x/-5*-5
coef 1,-25 = x/5*5-2*5
coef 1,-25 = x+17.2x
coef 1,25 = -x+17.5x
coef 1,-25 = x-10
coef 1,-25 = x-2*5
coef 1,2-5 = y/4+5-5
coef 1,-25 = y/5*5
coef 1,-25 = -y+4.7y
coef 1,25(11-30) = y
coef 1,-25(-11x+32)-18x = -5
coef 1,-25(16y+7)+37y = 36
coef 1,25(-18x-9)+34x = -30
coef 1,25(-19x+19)+36x = 47
coef 1,25(3+14) = x
coef 1,25(31x-3)-30x = -42
coef 1,-25(-35-5) = x
coef 1,25(4+2) = x
coef 1,-25(-46x+24)+33x = -21
coef 1,-25(48x+22)+47x = 6
coef 1,-25(49y-10)+35y = -22
coef 1,25(5)+25X = 175
coef 1,25(5)+25X = 425
coef 1,25(5+D) = 175
coef 1,25(5+D) = 425
coef 1,25(50y+16)+47y = -28
coef 1,25(A+5) = 175
coef 1,25(A+5) = 175
coef 1,25(A+5) = 175
coef 1,25(A+5) = 425
coef 1,25(A+5) = 425
coef 1,25(A+5) = 425
coef 1,25(B+5) = 175
coef 1,25(B+5) = 425
coef 1,25(C+5) = 175
coef 1,25(C+5) = 425
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 175
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(D+5) = 425
coef 1,25(G+5) = 175
coef 1,25(G+5) = 425
coef 1,25(H+5) = 175
coef 1,25(H+5) = 175
coef 1,25(H+5) = 425
coef 1,25(H+5) = 425
coef 1,25(N+5) = 175
coef 1,25(N+5) = 425
coef 1,25(R+5) = 175
coef 1,25(R+5) = 175
coef 1,25(R+5) = 425
coef 1,25(R+5) = 425
coef 1,25(S+5) = 175
coef 1,25(S+5) = 425
coef 1,25(T+5) = 175
coef 1,25(T+5) = 425
coef 1,25(X+5) = 175
coef 1,25(X+5) = 175
coef 1,25(X+5) = 175
coef 1,25(X+5) = 175
coef 1,25(X+5) = 425
coef 1,25(X+5) = 425
coef 1,25(X+5) = 425
coef 1,25(X+5) = 425
coef 1,25*12+8.8 = x
coef 1,25*17 = x
coef 1,25*-19 = y
coef 1,25*40 = x
coef 1,-25*-40 = x
coef 1,-25*41 = (-2x+5)/41*41
coef 1,-25.03(y-76.5) = 76.43
coef 1,-25.04761905+L = 74.95238095
coef 1,-25.04761905+L = 95.23809524
coef 1,25.1 = 18.2y
coef 1,25.1 = -2+18.2y-(-2)
coef 1,25.1/18.2 = 18.2y/18.2
coef 1,25.1/18.2 = y
coef 1,25.2(x-13.8) = -4.5
coef 1,25.25h = 2295
coef 1,-25.28 = 32.73y-27.21
coef 1,-25.28+27.21 = 32.73y-27.21+27.21
coef 1,-25.29 = 4.9y
coef 1,-25.29/4.9 = 4.9y/4.9
coef 1,25.2x = 343.26
coef 1,25.2x+x = 27
coef 1,25.2x-347.76 = -4.5
coef 1,-25.3y = 30
coef 1,-25.3y/-25.3 = 30/-25.3
coef 1,-25.42+2.42x = 74.23
coef 1,-25.42+38.9x = 74.23+36.48x
coef 1,-25.48(x+38.93) = -3.11
coef 1,-25.48x = 988.8264
coef 1,-25.48x/-25.48 = 988.8264/-25.48
coef 1,-25.48x-991.9364 = -3.11
coef 1,-25.48x-991.9364+991.9364 = -3.11+991.9364
coef 1,25.5C = 102
coef 1,25.5C+90.75 = 192.75
coef 1,25.5D = 102
coef 1,25.5D = 102
coef 1,25.5D = 102
coef 1,25.5d = 2295
coef 1,25.5D = 2295
coef 1,25.5d = 2295
coef 1,25.5d = 2295.25
coef 1,25.5D+90.75 = 192.75
coef 1,25.5D+90.75 = 192.75
coef 1,25.5d+90.75 = 2385.75
coef 1,25.5D+90.75 = 2385.75
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 102
coef 1,25.5H = 2295
coef 1,25.5H = 2295
coef 1,25.5H = 2295
coef 1,25.5H = 2295
coef 1,25.5h = 2295
coef 1,25.5H = 2295
coef 1,25.5H = 2295
coef 1,25.5H = 2295
coef 1,25.5h = 2295
coef 1,25.5H = 2295
coef 1,25.5H = 2295
coef 1,25.5H = 2295
coef 1,25.5h = 2295
coef 1,25.5h = 2295
coef 1,25.5h = 2295
coef 1,25.5h = 2295
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 192.75
coef 1,25.5H+90.75 = 2385.75
coef 1,25.5H+90.75 = 2385.75
coef 1,25.5H+90.75 = 2385.75
coef 1,25.5h+90.75 = 2385.75
coef 1,25.5H+90.75 = 2385.75
coef 1,25.5h+90.75 = 2385.75
coef 1,25.5H+90.75 = 2385.75
coef 1,25.5H+90.75 = 2385.75
coef 1,25.5H+90.75 = 2385.75
coef 1,25.5h+90.75 = 2385.75
coef 1,25.5h+90.75 = 2385.75
coef 1,25.5h+90.75 = 2385.75
coef 1,25.5J = 102
coef 1,25.5j = 2295
coef 1,25.5J+90.75 = 192.75
coef 1,25.5j+90.75 = 2385.75
coef 1,25.5R = 102
coef 1,25.5T = 102
coef 1,25.5T = 102
coef 1,25.5T = 102
coef 1,25.5T = 2295
coef 1,25.5t = 2295
coef 1,25.5T = 2295
coef 1,25.5T+90.75 = 192.75
coef 1,25.5T+90.75 = 2385.75
coef 1,25.5v = 2295
coef 1,25.5v+90.75 = 2385.75
coef 1,25.5X = 102
coef 1,25.5X = 102
coef 1,25.5X = 102
coef 1,25.5X = 102
coef 1,25.5X = 102
coef 1,25.5X = 102
coef 1,25.5X = 2295
coef 1,25.5x = 2295
coef 1,25.5X = 2295
coef 1,25.5x = 2295
coef 1,25.5x = 2295
coef 1,25.5X = 2295
coef 1,25.5x = 2295
coef 1,25.5X+90.75 = 192.75
coef 1,25.5X+90.75 = 192.75
coef 1,25.5X+90.75 = 192.75
coef 1,25.5X+90.75 = 192.75
coef 1,25.5X+90.75 = 192.75
coef 1,25.5X+90.75 = 192.75
coef 1,25.5X+90.75 = 192.75
coef 1,25.5X+90.75 = 2385.75
coef 1,25.5x+90.75 = 2385.75
coef 1,25.5X+90.75 = 2385.75
coef 1,25.5x+90.75 = 2385.75
coef 1,25.5x+90.75 = 2385.75
coef 1,25.5X+90.75 = 2385.75
coef 1,25.5x+90.75 = 2385.75
coef 1,25.6 = x+12.3x+36
coef 1,25.6(x+57.9) = -8.6
coef 1,25.62 = -29.53(x-63.77)
coef 1,25.6-36 = x+12.3x+36-36
coef 1,-25.6y = -14
coef 1,-25.6y/-25.6 = 0.546875
coef 1,-25.6y/-25.6 = -14/-25.6
coef 1,-25.77+37.96x = 20.37x+45.36
coef 1,-25.77+37.96x+25.77 = 20.37x+45.36+25.77
coef 1,-25.8 = -0.6x
coef 1,-25.8(x-0.1) = -2.8
coef 1,-25.8/-0.6 = -0.6x/-0.6
coef 1,25.9y+46.6y = 14
coef 1,25.9y-30.2+46.6y = -16.2
coef 1,25.9y-30.2+46.6y+30.2 = -16.2+30.2
coef 1,25.9y-y-28.5 = -11
coef 1,25/10.4 = 10.4y/10.4
coef 1,25/100*H = 1125
coef 1,25/100*H = 40
coef 1,25/-15 = -15y/-15
coef 1,25/15.1 = 15.1y/15.1
coef 1,25/16.5 = 16.5x/16.5
coef 1,25/16.5 = x
coef 1,25/-18 = -18y/-18
coef 1,-25/18.2 = 18.2x/18.2
coef 1,-25/-23.7 = -23.7Y/-23.7
coef 1,25/-26 = -26y/-26
coef 1,-25/-27 = -27x/-27
coef 1,25/-3 = -3x/-3
coef 1,-25/3.7 = 3.7y/3.7
coef 1,25/4 = 4y/4
coef 1,-25/5 = 5x/5
coef 1,25/-50 = -50x/-50
coef 1,25/-50 = x
coef 1,-25/-8 = -8X/-8
coef 1,-25/-8 = X
coef 1,25/y = 48
coef 1,25/y-75 = -27
coef 1,25+0.75L = 231.25
coef 1,25+0.75L = 250
coef 1,-25+10 = x
coef 1,-25+10 = x-10+10
coef 1,25+24 = -7y-24-y+24
coef 1,25+25y-y = 31
coef 1,25+300 = x
coef 1,-25+44y = 24
coef 1,-25+44y+25 = 24+25
coef 1,25+45*10 = y
coef 1,25+450 = y
coef 1,25+50*6 = x
coef 1,25+L-0.25L = 231.25
coef 1,25+L-0.25L = 250
coef 1,25+R = 0
coef 1,25+R = -60
coef 1,250 = (50)(-3)+b
coef 1,250 = (50)(-3)+b
coef 1,250 = (50)(-3)+b
coef 1,250 = (50)(-3)+b
coef 1,250 = 0.75C+25
coef 1,250 = 1.25(A+72)
coef 1,250 = 1.25(X+72)
coef 1,250 = 1.25(X+72)
coef 1,250 = 1.25(X+72)
coef 1,250 = 1.25X+90
coef 1,250 = 1.25X+90
coef 1,250 = 1/5*X
coef 1,250 = -150+b
coef 1,250 = -150+b
coef 1,250 = -150+b
coef 1,250 = -150+b
coef 1,250 = -150+b
coef 1,250 = -150+b
coef 1,250 = -150+B
coef 1,250 = -150+b
coef 1,-250 = -150+b
coef 1,-250 = -150-6M
coef 1,-250 = -150-6X
coef 1,-250 = -150-6X
coef 1,250 = 250*1+b
coef 1,250 = 250+b
coef 1,-250 = -25X
coef 1,250 = 50(-3)+b
coef 1,250 = 50*-3+b
coef 1,250 = 50*-3+b
coef 1,-250 = 50*-3+b
coef 1,250 = 50X
coef 1,250 = 50X
coef 1,250 = 50X
coef 1,250 = -50x+49
coef 1,-250 = -6X-150
coef 1,-250 = -750X-250
coef 1,-250 = -939/x+41
coef 1,250 = C-0.25C+25
coef 1,-250+1.5S = 0
coef 1,-250+1.5S = -247
coef 1,-250+1.5T = 0
coef 1,-250+1.5T = -147
coef 1,-250+1.5T = -247
coef 1,-250+1.5X = 0
coef 1,-250+1.5X = 0
coef 1,-250+1.5X = -247
coef 1,-250+1.5X = -247
coef 1,250+1200A = 3500
coef 1,250+1200L = 1750
coef 1,250+1200L = 3500
coef 1,250+1200T = 1750
coef 1,250+1200T = 3500
coef 1,-2500 = (-1X/100+60)*-100
coef 1,-2500 = (750)(3)+b
coef 1,-2500 = (-750)(3)+b
coef 1,2500 = -160X+4000
coef 1,-2500 = 2250+b
coef 1,-2500 = -2250+b
coef 1,2500 = 6.44T+325
coef 1,2500 = 6.44X+325
coef 1,2500 = 60(X-15)
coef 1,2500 = 60(x-15)
coef 1,2500 = 60(X-15)
coef 1,2500 = 60x-900
coef 1,2500 = 60X-900
coef 1,25000+600(A+20) = 40000
coef 1,25000+600(A+20) = 50000
coef 1,25000+600(X+20) = 40000
coef 1,25000+600(X+20) = 50000
coef 1,25000+600A+12000 = 40000
coef 1,25000+600A+12000 = 50000
coef 1,25000+600X+12000 = 40000
coef 1,25000+600X+12000 = 50000
coef 1,2500000000 = 2085000000+5550000X
coef 1,2500000000 = 2085000000+5550000X
coef 1,2500000000 = 2085000000+5550000Y
coef 1,2500000000 = -4050000D
coef 1,2500000000 = 4050000x
coef 1,-2500000000-(4050000D) = 0
coef 1,-2500000000-(4050000D) = -3000000000
coef 1,-2500000000-4050000000d = 0
coef 1,-2500000000-4050000B = 0
coef 1,-2500000000-4050000B = -3000000000
